code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,num_assessments_submitted,avg_score,avg_days_late,num_late_submissions,avg_assessment_weight,total_clicks,num_active_days,num_active_weeks,first_active_date,last_active_date,avg_weekly_clicks,engagement_span_days,date_registration,at_risk
FFF,2014B,1340760,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,9.0,83.88888888888889,-44.111111111111114,0.0,11.11111111111111,3483.0,137.0,33.0,-8.0,229.0,105.54545454545455,237.0,-69.0,0
FFF,2014B,1398489,M,North Region,Lower Than A Level,Unknown,35-55,0,60,N,12.0,85.16666666666667,-52.416666666666664,0.0,8.333333333333334,2321.0,88.0,33.0,-18.0,227.0,70.33333333333333,245.0,-45.0,0
FFF,2014B,1425806,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,12.0,83.5,-58.083333333333336,1.0,8.333333333333334,4746.0,177.0,39.0,-18.0,237.0,121.6923076923077,255.0,-39.0,0
FFF,2014B,1450604,M,North Region,A Level or Equivalent,70-80%,35-55,0,90,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-85.0,1
FFF,2014B,1465407,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,11.0,90.0909090909091,-61.63636363636363,0.0,6.818181818181818,2766.0,50.0,30.0,-12.0,224.0,92.2,236.0,-22.0,0
FFF,2014B,1498823,M,South West Region,Lower Than A Level,40-50%,35-55,2,150,N,0.0,,,0.0,,436.0,15.0,5.0,-18.0,14.0,87.2,32.0,-22.0,1
FFF,2014B,1514245,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,90,N,3.0,83.0,-47.333333333333336,1.0,8.333333333333334,1951.0,77.0,18.0,-18.0,97.0,108.38888888888889,115.0,-97.0,1
FFF,2014B,1526059,M,South Region,HE Qualification,90-100%,35-55,0,60,N,12.0,78.83333333333333,-48.833333333333336,1.0,8.333333333333334,4040.0,121.0,36.0,-13.0,228.0,112.22222222222223,241.0,-21.0,0
FFF,2014B,1528232,F,South West Region,A Level or Equivalent,0-10%,35-55,2,120,N,3.0,65.66666666666667,-67.66666666666667,1.0,8.333333333333334,262.0,19.0,13.0,-10.0,91.0,20.153846153846153,101.0,-61.0,1
FFF,2014B,1548052,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,5.0,76.0,-69.8,0.0,10.0,3866.0,56.0,17.0,-1.0,135.0,227.41176470588235,136.0,-45.0,1
FFF,2014B,1578222,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,12.0,83.58333333333333,-35.916666666666664,0.0,8.333333333333334,2862.0,81.0,33.0,-17.0,227.0,86.72727272727273,244.0,-23.0,0
FFF,2014B,1588621,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,4.0,84.75,-95.75,0.0,6.25,1655.0,48.0,12.0,-9.0,156.0,137.91666666666666,165.0,-130.0,1
FFF,2014B,1615392,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,12.0,84.5,-53.916666666666664,0.0,8.333333333333334,4692.0,152.0,37.0,-16.0,237.0,126.8108108108108,253.0,-25.0,0
FFF,2014B,1627052,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,12.0,81.16666666666667,-58.166666666666664,0.0,8.333333333333334,4806.0,161.0,38.0,-18.0,233.0,126.47368421052632,251.0,-61.0,0
FFF,2014B,1641117,F,South East Region,Lower Than A Level,90-100%,35-55,0,120,N,12.0,85.08333333333333,-41.25,1.0,8.333333333333334,3500.0,84.0,32.0,-2.0,235.0,109.375,237.0,-93.0,0
FFF,2014B,1683192,M,South East Region,A Level or Equivalent,20-30%,35-55,0,60,Y,0.0,,,0.0,,0.0,0.0,0.0,,,,,-143.0,1
FFF,2014B,1683803,F,London Region,HE Qualification,20-30%,35-55,0,120,N,12.0,64.75,-28.833333333333332,2.0,8.333333333333334,6437.0,206.0,40.0,-18.0,241.0,160.925,259.0,-117.0,0
FFF,2014B,1738364,M,South Region,HE Qualification,90-100%,35-55,0,60,N,12.0,83.58333333333333,-34.833333333333336,0.0,8.333333333333334,3190.0,99.0,36.0,-14.0,225.0,88.61111111111111,239.0,-17.0,0
FFF,2014B,1744817,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,12.0,85.25,-82.08333333333333,0.0,8.333333333333334,4415.0,169.0,40.0,-18.0,238.0,110.375,256.0,-29.0,0
FFF,2014B,1757662,M,Ireland,HE Qualification,Unknown,35-55,0,60,N,8.0,88.5,-39.375,1.0,9.375,3587.0,151.0,35.0,-18.0,229.0,102.48571428571428,247.0,-34.0,0
FFF,2014B,1768223,M,North Western Region,Lower Than A Level,80-90%,55<=,0,60,N,12.0,71.25,-51.666666666666664,0.0,8.333333333333334,1579.0,60.0,27.0,10.0,238.0,58.48148148148148,228.0,-54.0,0
FFF,2014B,1773925,F,Wales,HE Qualification,0-10%,35-55,0,210,N,0.0,,,0.0,,32.0,1.0,1.0,-18.0,-18.0,32.0,0.0,-23.0,1
FFF,2014B,1799963,M,Ireland,HE Qualification,30-40%,35-55,0,90,N,1.0,60.0,12.0,1.0,12.5,155.0,7.0,5.0,-8.0,51.0,31.0,59.0,-54.0,1
FFF,2014B,1821249,M,South Region,Lower Than A Level,60-70%,35-55,1,60,N,0.0,,,0.0,,55.0,4.0,4.0,2.0,234.0,13.75,232.0,-134.0,1
FFF,2014B,1875728,M,Ireland,A Level or Equivalent,80-90%,35-55,0,60,N,12.0,76.16666666666667,-17.166666666666668,0.0,8.333333333333334,3554.0,95.0,32.0,-17.0,204.0,111.0625,221.0,-23.0,0
FFF,2014B,1884024,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,2.0,74.0,-0.5,0.0,12.5,206.0,11.0,7.0,-17.0,115.0,29.428571428571427,132.0,-96.0,1
FFF,2014B,1892879,M,London Region,Lower Than A Level,30-40%,35-55,0,120,N,0.0,,,0.0,,4.0,2.0,2.0,-13.0,-3.0,2.0,10.0,-185.0,1
FFF,2014B,1919240,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,12.0,83.41666666666667,-79.08333333333333,0.0,8.333333333333334,4662.0,144.0,32.0,-18.0,221.0,145.6875,239.0,-186.0,0
FFF,2014B,1928947,M,Wales,A Level or Equivalent,70-80%,35-55,0,150,N,12.0,60.916666666666664,-17.25,1.0,8.333333333333334,3619.0,107.0,33.0,-15.0,236.0,109.66666666666667,251.0,-162.0,1
FFF,2014B,1933534,M,West Midlands Region,HE Qualification,30-40%,35-55,1,120,N,11.0,57.63636363636363,-16.636363636363637,7.0,6.818181818181818,1432.0,44.0,16.0,2.0,227.0,89.5,225.0,-61.0,1
FFF,2014B,1936935,M,Yorkshire Region,Lower Than A Level,10-20,35-55,1,60,N,0.0,,,0.0,,160.0,5.0,2.0,-18.0,4.0,80.0,22.0,-137.0,1
FFF,2014B,1939193,F,Ireland,HE Qualification,Unknown,0-35,0,60,N,9.0,64.66666666666667,0.5555555555555556,5.0,8.333333333333334,1108.0,30.0,19.0,-18.0,227.0,58.31578947368421,245.0,-92.0,1
FFF,2014B,1961652,F,South West Region,Lower Than A Level,70-80%,0-35,0,210,N,2.0,55.0,0.0,0.0,12.5,393.0,20.0,10.0,-16.0,58.0,39.3,74.0,-103.0,1
FFF,2014B,1962128,F,Scotland,A Level or Equivalent,30-40%,35-55,1,120,N,2.0,59.0,-39.0,0.0,12.5,14.0,2.0,2.0,25.0,60.0,7.0,35.0,-15.0,1
FFF,2014B,1984169,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,1.0,74.0,-1.0,0.0,12.5,154.0,7.0,5.0,-18.0,54.0,30.8,72.0,-64.0,1
FFF,2014B,1999952,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,12.0,80.08333333333333,-49.083333333333336,0.0,8.333333333333334,3015.0,83.0,33.0,-17.0,224.0,91.36363636363636,241.0,-34.0,0
FFF,2014B,2010245,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,11.0,65.81818181818181,-48.63636363636363,1.0,6.818181818181818,7706.0,192.0,39.0,-18.0,238.0,197.5897435897436,256.0,-53.0,1
FFF,2014B,2022750,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-107.0,1
FFF,2014B,2025233,M,London Region,A Level or Equivalent,40-50%,35-55,0,120,N,11.0,81.0,-26.727272727272727,0.0,6.818181818181818,941.0,36.0,27.0,-17.0,226.0,34.851851851851855,243.0,-68.0,0
FFF,2014B,2055321,M,Ireland,HE Qualification,Unknown,35-55,0,60,N,3.0,61.333333333333336,1.0,2.0,16.666666666666668,645.0,22.0,15.0,3.0,214.0,43.0,211.0,-22.0,1
FFF,2014B,2058815,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,3.0,77.0,-116.33333333333333,0.0,4.166666666666667,3941.0,60.0,16.0,-13.0,118.0,246.3125,131.0,-128.0,1
FFF,2014B,2074627,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,12.0,69.91666666666667,-51.25,0.0,8.333333333333334,2341.0,70.0,26.0,-16.0,235.0,90.03846153846153,251.0,-17.0,0
FFF,2014B,2095576,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,12.0,80.33333333333333,-49.916666666666664,0.0,8.333333333333334,3949.0,106.0,35.0,-18.0,225.0,112.82857142857142,243.0,-52.0,0
FFF,2014B,2097046,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,8.0,82.625,-64.875,2.0,9.375,3884.0,79.0,29.0,-17.0,228.0,133.93103448275863,245.0,-44.0,1
FFF,2014B,2114529,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,12.0,70.58333333333333,1.5,2.0,8.333333333333334,1880.0,46.0,20.0,-13.0,226.0,94.0,239.0,-69.0,1
FFF,2014B,2131008,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,12.0,86.41666666666667,-23.75,2.0,8.333333333333334,1744.0,65.0,24.0,-18.0,237.0,72.66666666666667,255.0,-22.0,0
FFF,2014B,2156172,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,2.0,67.0,0.0,0.0,12.5,327.0,8.0,6.0,6.0,52.0,54.5,46.0,-186.0,1
FFF,2014B,2161710,M,Wales,A Level or Equivalent,70-80%,35-55,2,60,N,1.0,64.0,5.0,1.0,12.5,222.0,17.0,11.0,-17.0,160.0,20.181818181818183,177.0,-23.0,1
FFF,2014B,2164266,M,East Anglian Region,Lower Than A Level,30-40%,0-35,3,180,Y,4.0,89.25,-95.75,2.0,9.375,654.0,37.0,17.0,-16.0,171.0,38.470588235294116,187.0,-22.0,1
FFF,2014B,2176759,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,12.0,73.41666666666667,-54.166666666666664,0.0,8.333333333333334,3685.0,116.0,37.0,-18.0,239.0,99.5945945945946,257.0,-28.0,0
FFF,2014B,2186992,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,120,Y,12.0,87.83333333333333,-65.08333333333333,0.0,8.333333333333334,6973.0,227.0,40.0,-18.0,241.0,174.325,259.0,-66.0,0
FFF,2014B,2209846,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,0.0,,,0.0,,653.0,14.0,5.0,-9.0,14.0,130.6,23.0,-21.0,1
FFF,2014B,2222615,M,Wales,A Level or Equivalent,70-80%,35-55,0,90,N,12.0,71.08333333333333,-11.166666666666666,4.0,8.333333333333334,3230.0,88.0,32.0,5.0,241.0,100.9375,236.0,-61.0,0
FFF,2014B,2238019,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,1.0,64.0,-3.0,0.0,12.5,1124.0,21.0,8.0,-17.0,87.0,140.5,104.0,-132.0,1
FFF,2014B,2239539,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-87.0,1
FFF,2014B,2242595,M,London Region,Lower Than A Level,60-70%,0-35,3,60,N,11.0,75.63636363636364,-12.454545454545455,6.0,6.818181818181818,4568.0,163.0,37.0,-18.0,240.0,123.45945945945945,258.0,-23.0,1
FFF,2014B,2242732,M,South West Region,HE Qualification,90-100%,35-55,0,90,N,12.0,80.66666666666667,-7.833333333333333,1.0,8.333333333333334,3578.0,45.0,20.0,2.0,226.0,178.9,224.0,-29.0,0
FFF,2014B,2244285,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,12.0,81.16666666666667,-61.083333333333336,0.0,8.333333333333334,4177.0,97.0,31.0,-18.0,234.0,134.74193548387098,252.0,-128.0,0
FFF,2014B,2256318,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,Y,12.0,76.16666666666667,-47.166666666666664,1.0,8.333333333333334,3018.0,105.0,30.0,-2.0,228.0,100.6,230.0,-88.0,0
FFF,2014B,2257112,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,12.0,95.41666666666667,-67.83333333333333,0.0,8.333333333333334,6132.0,142.0,38.0,-16.0,240.0,161.3684210526316,256.0,-169.0,0
FFF,2014B,2264054,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,12.0,82.25,-14.25,0.0,8.333333333333334,2570.0,68.0,34.0,-16.0,235.0,75.58823529411765,251.0,-29.0,0
FFF,2014B,2265419,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,2.0,61.0,-3.0,0.0,12.5,1255.0,35.0,14.0,-13.0,85.0,89.64285714285714,98.0,-129.0,1
FFF,2014B,2270880,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,90,Y,11.0,75.0,-0.36363636363636365,0.0,6.818181818181818,1237.0,43.0,25.0,-11.0,231.0,49.48,242.0,-21.0,0
FFF,2014B,2298316,F,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,0.0,,,0.0,,352.0,10.0,6.0,-14.0,23.0,58.666666666666664,37.0,-42.0,1
FFF,2014B,2299808,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,12.0,89.66666666666667,-62.25,0.0,8.333333333333334,3865.0,167.0,35.0,1.0,241.0,110.42857142857143,240.0,-27.0,0
FFF,2014B,2303413,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,11.0,86.0909090909091,-58.09090909090909,1.0,6.818181818181818,3425.0,131.0,36.0,-18.0,238.0,95.13888888888889,256.0,-34.0,0
FFF,2014B,2306016,M,Wales,HE Qualification,20-30%,0-35,0,90,N,12.0,90.83333333333333,-68.5,0.0,8.333333333333334,3032.0,70.0,31.0,-18.0,227.0,97.80645161290323,245.0,-67.0,0
FFF,2014B,2322813,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,0.0,,,0.0,,17.0,2.0,2.0,5.0,11.0,8.5,6.0,-109.0,1
FFF,2014B,2327494,M,London Region,Lower Than A Level,10-20,35-55,1,90,N,12.0,82.25,-17.333333333333332,0.0,8.333333333333334,976.0,31.0,18.0,15.0,229.0,54.22222222222222,214.0,-40.0,0
FFF,2014B,2336654,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,0.0,,,0.0,,99.0,5.0,5.0,-18.0,29.0,19.8,47.0,-42.0,1
FFF,2014B,2337362,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,12.0,87.25,-41.333333333333336,0.0,8.333333333333334,3654.0,86.0,37.0,-17.0,236.0,98.75675675675676,253.0,-45.0,0
FFF,2014B,2345438,M,Ireland,Lower Than A Level,30-40%,35-55,0,90,N,12.0,90.0,-48.166666666666664,2.0,8.333333333333334,3191.0,89.0,32.0,3.0,229.0,99.71875,226.0,-23.0,0
FFF,2014B,2355214,F,Scotland,Post Graduate Qualification,60-70%,35-55,2,90,N,5.0,78.8,-80.0,1.0,10.0,806.0,42.0,18.0,-16.0,151.0,44.77777777777778,167.0,-78.0,1
FFF,2014B,2360071,M,London Region,HE Qualification,80-90%,0-35,0,90,N,0.0,,,0.0,,15.0,1.0,1.0,-16.0,-16.0,15.0,0.0,-123.0,1
FFF,2014B,2381745,M,London Region,Lower Than A Level,0-10%,35-55,3,180,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-134.0,1
FFF,2014B,2383307,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,12.0,78.66666666666667,-30.5,3.0,8.333333333333334,3307.0,132.0,36.0,-7.0,241.0,91.86111111111111,248.0,-27.0,0
FFF,2014B,2410519,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,90,N,12.0,90.75,-61.25,0.0,8.333333333333334,4305.0,145.0,38.0,-18.0,241.0,113.28947368421052,259.0,-123.0,0
FFF,2014B,2413895,M,Scotland,Lower Than A Level,60-70%,35-55,1,90,Y,0.0,,,0.0,,3.0,2.0,2.0,-11.0,147.0,1.5,158.0,-39.0,1
FFF,2014B,2419081,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,1.0,84.0,-216.0,0.0,0.0,574.0,15.0,6.0,-18.0,20.0,95.66666666666667,38.0,-129.0,1
FFF,2014B,2426332,M,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,12.0,69.25,-58.916666666666664,0.0,8.333333333333334,1863.0,65.0,26.0,-12.0,226.0,71.65384615384616,238.0,-73.0,0
FFF,2014B,2436584,M,South East Region,A Level or Equivalent,50-60%,35-55,2,150,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-143.0,1
FFF,2014B,2437930,M,Scotland,A Level or Equivalent,80-90%,0-35,1,120,N,12.0,88.83333333333333,-85.33333333333333,0.0,8.333333333333334,1385.0,72.0,29.0,-18.0,239.0,47.758620689655174,257.0,-172.0,0
FFF,2014B,2448082,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,2.0,54.0,8.0,2.0,12.5,1056.0,43.0,15.0,-3.0,230.0,70.4,233.0,-86.0,1
FFF,2014B,2462281,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,Y,0.0,,,0.0,,0.0,0.0,0.0,,,,,-114.0,1
FFF,2014B,2463282,M,South West Region,Lower Than A Level,70-80%,35-55,1,240,Y,1.0,40.0,-25.0,0.0,12.5,191.0,29.0,18.0,-15.0,125.0,10.61111111111111,140.0,-22.0,1
FFF,2014B,2465589,M,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-267.0,1
FFF,2014B,2480886,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,2.0,95.5,36.0,1.0,6.25,1177.0,16.0,4.0,18.0,37.0,294.25,19.0,-39.0,1
FFF,2014B,2481482,M,London Region,HE Qualification,40-50%,35-55,0,60,N,12.0,80.25,-58.666666666666664,0.0,8.333333333333334,3054.0,83.0,32.0,-18.0,231.0,95.4375,249.0,-53.0,0
FFF,2014B,2492219,M,London Region,HE Qualification,20-30%,35-55,0,60,N,12.0,80.5,-1.6666666666666667,2.0,8.333333333333334,3029.0,108.0,31.0,-17.0,237.0,97.70967741935483,254.0,-22.0,0
FFF,2014B,2492787,M,North Western Region,Lower Than A Level,30-40%,0-35,3,60,N,12.0,88.16666666666667,-68.5,1.0,8.333333333333334,2275.0,59.0,24.0,-17.0,227.0,94.79166666666667,244.0,-141.0,0
FFF,2014B,2494338,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,Y,1.0,62.0,-2.0,0.0,12.5,279.0,24.0,9.0,-5.0,48.0,31.0,53.0,-95.0,1
FFF,2014B,2503799,M,London Region,A Level or Equivalent,10-20,35-55,0,90,N,8.0,63.75,-7.625,0.0,1.5625,2124.0,72.0,35.0,-16.0,239.0,60.68571428571428,255.0,-42.0,1
FFF,2014B,2516163,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,12.0,94.66666666666667,-61.333333333333336,0.0,8.333333333333334,4150.0,136.0,33.0,-18.0,237.0,125.75757575757575,255.0,-42.0,0
FFF,2014B,2517983,M,Scotland,A Level or Equivalent,80-90%,35-55,1,150,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-151.0,1
FFF,2014B,2523915,M,Yorkshire Region,HE Qualification,40-50%,0-35,1,120,N,11.0,69.27272727272727,-9.272727272727273,3.0,6.818181818181818,1268.0,51.0,21.0,-12.0,235.0,60.38095238095238,247.0,-27.0,0
FFF,2014B,2524794,F,London Region,HE Qualification,0-10%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-65.0,1
FFF,2014B,2525633,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,2.0,88.0,25.5,2.0,12.5,328.0,7.0,6.0,18.0,85.0,54.666666666666664,67.0,-106.0,1
FFF,2014B,2532785,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,12.0,84.83333333333333,-72.25,0.0,8.333333333333334,4526.0,125.0,36.0,-15.0,241.0,125.72222222222223,256.0,-72.0,0
FFF,2014B,2540424,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,3.0,31.333333333333332,-4.333333333333333,2.0,16.666666666666668,158.0,15.0,10.0,-14.0,120.0,15.8,134.0,-22.0,1
FFF,2014B,2543637,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,2.0,81.0,0.0,0.0,12.5,561.0,22.0,12.0,-9.0,83.0,46.75,92.0,-137.0,1
FFF,2014B,2545629,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,12.0,71.91666666666667,-6.333333333333333,0.0,8.333333333333334,1443.0,57.0,31.0,-18.0,226.0,46.54838709677419,244.0,-114.0,0
FFF,2014B,2554552,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,12.0,70.91666666666667,-16.083333333333332,2.0,8.333333333333334,2377.0,92.0,33.0,-12.0,231.0,72.03030303030303,243.0,-24.0,0
FFF,2014B,2558365,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,1.0,88.0,-1.0,0.0,12.5,270.0,22.0,12.0,-18.0,86.0,22.5,104.0,-108.0,1
FFF,2014B,2561313,F,North Western Region,HE Qualification,0-10%,0-35,0,90,N,12.0,83.66666666666667,-45.0,1.0,8.333333333333334,3604.0,88.0,33.0,-18.0,227.0,109.21212121212122,245.0,-74.0,0
FFF,2014B,2561862,M,Ireland,HE Qualification,80-90%,0-35,0,60,N,12.0,88.08333333333333,-62.583333333333336,0.0,8.333333333333334,5510.0,143.0,36.0,-18.0,233.0,153.05555555555554,251.0,-27.0,0
FFF,2014B,2564619,M,South Region,HE Qualification,90-100%,0-35,0,120,N,12.0,76.5,-29.416666666666668,0.0,8.333333333333334,1950.0,51.0,27.0,-18.0,227.0,72.22222222222223,245.0,-51.0,0
FFF,2014B,2569942,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,12.0,73.75,-44.083333333333336,0.0,8.333333333333334,4178.0,90.0,30.0,5.0,234.0,139.26666666666668,229.0,-66.0,0
FFF,2014B,2570929,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,11.0,80.81818181818181,-78.81818181818181,0.0,6.818181818181818,7031.0,172.0,36.0,-16.0,236.0,195.30555555555554,252.0,-17.0,0
FFF,2014B,2575119,M,Ireland,A Level or Equivalent,50-60%,35-55,2,60,N,2.0,54.0,17.5,2.0,12.5,214.0,13.0,9.0,6.0,158.0,23.77777777777778,152.0,5.0,1
FFF,2014B,2581536,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,12.0,76.83333333333333,-18.75,2.0,8.333333333333334,4796.0,119.0,31.0,-7.0,237.0,154.70967741935485,244.0,-42.0,0
FFF,2014B,2581654,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,12.0,85.91666666666667,-30.25,2.0,8.333333333333334,1755.0,66.0,26.0,-18.0,220.0,67.5,238.0,-24.0,0
FFF,2014B,2583997,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,1.0,40.0,-1.0,0.0,12.5,20.0,4.0,4.0,2.0,23.0,5.0,21.0,-102.0,1
FFF,2014B,2585330,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,11.0,86.81818181818181,-14.545454545454545,2.0,6.818181818181818,4577.0,115.0,35.0,-18.0,241.0,130.77142857142857,259.0,-53.0,0
FFF,2014B,2589352,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,12.0,84.16666666666667,-33.5,0.0,8.333333333333334,3274.0,110.0,37.0,-18.0,238.0,88.48648648648648,256.0,-34.0,0
FFF,2014B,2590531,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,2.0,66.0,-0.5,0.0,12.5,887.0,43.0,14.0,-10.0,70.0,63.357142857142854,80.0,-82.0,1
FFF,2014B,2593175,M,North Region,Lower Than A Level,60-70%,0-35,0,90,N,0.0,,,0.0,,19.0,2.0,2.0,-18.0,1.0,9.5,19.0,-73.0,1
FFF,2014B,2595058,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,1.0,84.0,3.0,1.0,12.5,200.0,11.0,5.0,2.0,41.0,40.0,39.0,-44.0,1
FFF,2014B,2602542,M,Scotland,Post Graduate Qualification,90-100%,35-55,1,120,N,0.0,,,0.0,,153.0,3.0,2.0,-16.0,-14.0,76.5,2.0,-34.0,1
FFF,2014B,2604975,M,Scotland,HE Qualification,20-30%,35-55,0,60,Y,12.0,80.83333333333333,-56.75,0.0,8.333333333333334,2820.0,121.0,36.0,-18.0,220.0,78.33333333333333,238.0,-176.0,0
FFF,2014B,2606636,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,12.0,92.83333333333333,-66.58333333333333,0.0,8.333333333333334,9156.0,189.0,39.0,-18.0,241.0,234.76923076923077,259.0,-60.0,0
FFF,2014B,2606890,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,12.0,78.33333333333333,-19.416666666666668,4.0,8.333333333333334,3913.0,140.0,37.0,-18.0,234.0,105.75675675675676,252.0,-87.0,0
FFF,2014B,2609955,M,Wales,HE Qualification,10-20,0-35,0,90,N,1.0,80.0,0.0,0.0,12.5,126.0,11.0,6.0,-13.0,46.0,21.0,59.0,-22.0,1
FFF,2014B,2616978,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,12.0,92.33333333333333,-13.583333333333334,0.0,8.333333333333334,5037.0,108.0,35.0,-12.0,241.0,143.9142857142857,253.0,-15.0,0
FFF,2014B,2619719,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,2.0,61.0,-1.0,0.0,12.5,1951.0,78.0,18.0,-18.0,94.0,108.38888888888889,112.0,-25.0,1
FFF,2014B,2620930,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,12.0,92.5,-12.166666666666666,0.0,8.333333333333334,2603.0,59.0,26.0,-10.0,237.0,100.11538461538461,247.0,-29.0,0
FFF,2014B,2625021,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,0.0,,,0.0,,26.0,3.0,2.0,-5.0,6.0,13.0,11.0,-74.0,1
FFF,2014B,2630284,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,5,150,N,1.0,68.0,25.0,1.0,12.5,270.0,19.0,12.0,-10.0,83.0,22.5,93.0,-43.0,1
FFF,2014B,2634654,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,2.0,58.0,-1.0,0.0,12.5,248.0,13.0,7.0,1.0,86.0,35.42857142857143,85.0,-22.0,1
FFF,2014B,2636921,M,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,0.0,,,0.0,,470.0,16.0,5.0,-8.0,15.0,94.0,23.0,-109.0,1
FFF,2014B,2652268,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,0.0,,,0.0,,56.0,2.0,2.0,-2.0,2.0,28.0,4.0,-21.0,1
FFF,2014B,2653007,M,Scotland,Lower Than A Level,20-30%,0-35,0,90,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-25.0,1
