Gender,Age,Department,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,at_risk
Female,24,CS,87.75,79.95,81.86,58.74,75.19999999999999,53.09,10.6,Yes,Yes,PhD,High,6,7.7,1
Female,21,Business,75.86,43.99,72.0,95.81,48.0,55.32,26.7,No,No,PhD,Medium,7,7.0,1
Male,20,Engineering,78.61,92.56,85.82,95.7,9.1,66.26,7.0,Yes,No,High School,High,9,7.5,0
Male,23,Mathematics,56.49,96.34,91.23,73.56,20.6,71.57,9.5,Yes,Yes,High School,Low,6,7.8,0
Male,23,Engineering,92.03,77.07,79.53,89.9,18.8,67.69,26.8,Yes,No,Bachelor's,High,1,6.6,1
Female,24,Mathematics,89.35,92.88,93.59,72.25,50.8,58.26,27.5,Yes,No,High School,High,1,6.0,0
Female,24,Business,82.82,47.89,75.73,78.2,3.0,55.61,9.4,No,Yes,Unknown,Low,1,4.6,1
Male,22,CS,73.31,87.85,91.5,65.99,28.4,92.97,10.7,Yes,Yes,Master's,Low,10,6.0,0
Male,21,Business,98.22,47.15,97.6,57.97,60.7,68.16,18.3,No,No,Master's,Medium,5,6.8,0
Female,22,Business,93.95,64.48,75.06,87.33,35.5,60.93,6.3,Yes,No,Master's,Low,6,8.7,1
Male,21,Mathematics,82.22,59.43,80.25,50.07,70.8,74.35,28.6,Yes,Yes,Bachelor's,High,6,4.8,1
Male,19,Engineering,68.59,75.14,80.47,78.98,39.1,51.84,14.1,Yes,Yes,Bachelor's,Medium,9,7.8,1
Female,23,CS,80.9,58.09,89.07,93.23,97.9,80.01,17.2,No,No,Unknown,Medium,10,5.2,0
Female,24,CS,78.77,78.24,91.15,61.06,96.5,62.42,7.6,Yes,No,Master's,Low,1,8.8,0
Male,19,CS,69.71,62.04,51.36,66.64,80.0,79.91,5.8,Yes,No,Unknown,Low,3,7.0,1
Female,22,CS,65.33,91.65,86.67,79.37,95.4,80.71,16.7,Yes,No,High School,Low,4,6.2,0
Male,20,Engineering,70.35,78.03,89.19,62.34,20.5,90.46,8.0,No,Yes,Master's,Medium,9,5.7,0
Female,18,CS,78.7,52.92,85.02,92.37,75.1,61.5,20.8,No,No,Unknown,Medium,1,5.0,1
Female,20,Mathematics,71.41,60.17,85.68,68.33,32.2,73.17,24.9,Yes,No,Bachelor's,Low,8,7.6,1
Male,20,Mathematics,63.18,90.85,52.07,79.08,72.5,98.09,5.8,Yes,No,Bachelor's,Medium,3,7.2,0
Female,18,CS,88.05,63.19,72.1,61.31,37.400000000000006,86.36,20.3,No,No,Bachelor's,Medium,8,8.5,1
Male,23,CS,76.57,72.15,90.91,52.07,28.9,98.77,25.4,Yes,Yes,Unknown,Medium,2,7.0,0
Female,19,Engineering,53.38,78.94,96.7,58.69,95.9,96.37,16.0,Yes,Yes,Unknown,Medium,6,4.8,0
Male,19,Engineering,68.42,60.87,61.47,52.31,21.0,80.54,29.0,No,Yes,Unknown,Medium,2,7.4,1
Female,23,CS,94.25,57.64,78.96,73.43,75.9,63.2,7.8,Yes,Yes,PhD,High,7,8.4,0
Female,18,Engineering,87.76,68.52,90.22,79.33,67.5,87.85,13.1,No,No,Master's,Medium,6,9.0,0
Male,21,Business,66.16,52.89,87.62,52.23,30.3,84.91,10.8,Yes,Yes,PhD,Low,7,7.4,0
Female,20,CS,96.91,57.05,80.94,54.52,45.8,79.44,29.9,No,Yes,PhD,Medium,9,5.4,1
Male,22,Engineering,53.83,43.72,50.93,74.28,14.3,84.89,12.4,No,No,High School,Medium,10,6.8,1
Female,19,Mathematics,98.06,58.24,86.19,89.96,92.1,80.68,14.7,Yes,No,High School,Low,9,6.6,0
Female,23,CS,62.29,59.24,88.66,81.4,96.8,75.97,26.2,Yes,No,Bachelor's,High,6,6.6,0
Male,22,CS,50.45,97.71,86.14,55.24,73.2,70.8,28.2,Yes,No,PhD,Low,8,4.4,0
Female,24,Mathematics,71.69,75.38,88.29,94.38,84.9,52.24,28.4,No,No,High School,Low,10,5.0,1
Female,18,Mathematics,67.95,87.24,71.55,95.87,8.299999999999999,93.28,19.0,Yes,Yes,PhD,Low,6,6.6,0
Male,22,Engineering,76.95,42.72,99.69,66.25,38.4,93.28,21.6,No,Yes,Master's,Medium,10,8.0,0
Female,22,Mathematics,89.84,46.39,88.54,80.8,33.1,79.7,13.7,No,Yes,PhD,Medium,2,4.9,1
Male,20,Business,92.12,88.87,78.93,74.62,56.5,63.39,20.2,Yes,No,Bachelor's,Medium,5,4.8,0
Male,18,CS,70.06,77.41,96.71,97.1,18.3,51.41,12.6,Yes,No,Unknown,Low,5,7.8,1
Male,22,Business,71.49,51.46,95.41,75.44,56.3,50.07,23.7,Yes,Yes,Bachelor's,Medium,4,7.5,1
Female,19,Engineering,57.41,64.29,90.73,98.0,65.4,53.65,12.7,Yes,Yes,PhD,High,9,6.4,0
Female,18,Mathematics,52.38,72.32,78.18,59.97,13.2,67.99,27.0,Yes,No,PhD,Medium,2,4.3,1
Male,19,CS,82.06,90.62,76.36,67.28,13.2,59.42,8.6,Yes,No,Unknown,Medium,7,6.4,0
Female,23,Mathematics,53.22,43.62,66.44,89.07,3.5,63.25,19.3,Yes,Yes,Bachelor's,Low,6,8.2,1
Male,23,Mathematics,86.69,75.8,62.54,89.18,76.10000000000001,84.98,18.0,Yes,No,Bachelor's,High,3,4.1,0
Female,24,Engineering,76.95,83.02,75.62,86.61,33.1,97.96,11.6,No,Yes,PhD,High,7,4.5,0
Male,21,Engineering,59.93,98.67,78.89,92.98,22.5,60.34,5.7,No,Yes,Master's,High,8,8.0,0
Male,23,Engineering,76.98,88.43,62.23,85.13,77.8,73.28,8.7,No,Yes,High School,Medium,4,6.6,0
Female,22,Engineering,59.15,56.57,96.13,81.8,14.3,99.57,29.2,Yes,Yes,PhD,High,8,7.3,0
Male,18,CS,71.94,82.57,77.86,72.95,42.7,96.58,28.5,No,Yes,PhD,Low,6,7.7,0
Male,23,Business,89.98,85.8,76.33,73.35,74.5,67.62,8.0,No,No,High School,High,5,5.5,0
Female,19,Business,73.1,83.78,71.78,70.31,57.400000000000006,65.98,14.4,Yes,Yes,Unknown,Medium,8,5.5,0
Male,22,CS,57.43,89.21,52.9,81.01,55.4,62.11,16.6,No,Yes,PhD,High,6,5.3,1
Male,23,Mathematics,86.19,94.22,94.12,70.33,15.7,57.77,17.0,No,No,Master's,High,10,4.8,0
Female,20,CS,59.34,45.91,65.85,57.37,18.1,73.0,12.5,No,No,Unknown,Low,8,5.5,1
Male,19,Business,86.93,46.29,82.12,55.33,58.3,67.06,27.8,Yes,No,Unknown,High,6,8.8,1
Male,24,Business,73.97,87.78,80.37,96.22,2.4,87.24,27.7,Yes,No,Unknown,Medium,4,4.4,0
Male,24,CS,72.69,55.14,79.22,51.24,86.89999999999999,61.84,5.5,Yes,Yes,PhD,Medium,2,5.2,1
Male,24,Engineering,92.57,43.51,76.29,55.27,35.0,86.82,21.3,Yes,Yes,Unknown,High,3,5.6,0
Male,19,Mathematics,85.43,64.07,59.07,72.27,41.7,64.41,6.9,No,Yes,Bachelor's,Low,7,4.8,1
Male,24,CS,51.65,89.19,64.03,63.15,25.8,79.64,19.9,No,Yes,PhD,Low,6,4.4,0
Male,21,Business,64.81,47.59,76.21,70.29,87.69999999999999,81.92,26.7,No,No,PhD,Medium,6,4.8,1
Male,20,Engineering,93.55,80.31,89.47,55.87,64.3,83.59,21.2,No,No,High School,Low,9,6.6,0
Female,21,Mathematics,50.92,40.22,71.6,56.55,45.0,58.77,16.7,Yes,No,Unknown,High,5,7.0,1
Male,23,Business,77.26,46.58,60.2,90.03,58.5,64.14,28.9,No,Yes,PhD,Low,9,5.1,1
Male,20,Mathematics,86.39,61.05,54.4,87.96,38.0,62.31,23.7,No,No,Master's,Low,1,6.5,1
Female,19,Engineering,81.09,45.02,83.15,55.21,46.6,78.81,11.2,Yes,Yes,Master's,Medium,3,4.0,1
Male,21,Business,88.03,90.75,71.17,83.39,35.8,53.79,14.7,No,Yes,PhD,High,5,7.0,0
Male,22,Engineering,86.28,91.84,56.27,80.47,41.1,75.91,24.0,No,No,PhD,Medium,7,4.0,1
Male,20,CS,84.6,85.33,83.72,85.67,31.5,54.37,5.5,Yes,No,Master's,Low,5,7.2,1
Male,19,CS,91.08,54.55,60.38,73.72,7.800000000000001,66.85,6.6,Yes,Yes,Master's,Medium,4,6.4,1
Male,18,Mathematics,82.28,71.39,75.45,63.5,3.7,84.34,26.5,Yes,No,Bachelor's,Low,5,4.5,0
Male,20,Engineering,70.12,51.05,65.31,83.18,17.4,70.63,6.1,Yes,Yes,Master's,Medium,1,4.4,1
Female,20,Engineering,73.6,56.88,96.58,68.57,25.2,64.02,22.0,Yes,No,Bachelor's,Low,5,4.0,0
Female,23,Mathematics,85.84,70.96,61.41,60.95,89.0,80.79,13.0,No,Yes,PhD,Medium,9,6.8,0
Female,22,Mathematics,93.82,84.1,71.0,70.43,61.1,87.01,25.6,No,Yes,Unknown,Low,3,8.0,0
Female,23,Mathematics,63.61,45.68,97.97,88.16,95.8,62.73,26.2,Yes,No,Unknown,High,10,8.3,0
Female,24,CS,67.1,57.8,65.94,73.79,34.0,64.97,28.8,Yes,Yes,High School,Medium,6,6.8,1
Male,20,Mathematics,96.54,95.6,82.23,64.99,40.2,82.01,7.4,Yes,No,Bachelor's,Low,9,8.4,0
Male,20,CS,78.93,65.75,65.84,91.59,72.0,98.26,15.6,Yes,No,Master's,Low,6,8.3,0
Male,24,Mathematics,58.95,96.33,55.53,94.08,57.8,60.69,19.3,Yes,No,Bachelor's,High,10,7.5,1
Male,22,Engineering,83.18,99.48,81.38,71.66,52.8,82.71,27.9,Yes,No,High School,Low,6,5.8,0
Male,22,Engineering,99.54,71.6,95.8,68.73,57.6,95.33,11.7,Yes,No,High School,Medium,6,8.1,0
Female,21,Mathematics,91.17,57.28,72.63,80.63,58.4,73.1,6.8,No,No,Bachelor's,High,7,6.0,0
Female,19,Mathematics,87.29,87.45,81.31,52.9,76.6,65.84,10.0,No,No,Master's,Medium,6,6.0,0
Male,19,CS,60.4,49.56,80.44,84.57,66.8,83.34,17.4,No,Yes,PhD,Medium,8,7.4,0
Male,21,Business,93.81,55.12,70.75,89.11,95.7,51.57,22.0,No,Yes,PhD,Low,2,8.6,1
Male,19,CS,76.29,87.09,80.74,69.87,94.8,68.01,22.3,Yes,Yes,PhD,Low,8,6.5,0
Female,20,Engineering,94.46,66.02,62.97,58.73,42.2,62.9,6.9,No,No,High School,Medium,4,4.9,1
Female,21,Mathematics,66.49,52.09,68.9,51.44,3.6,61.23,24.0,Yes,Yes,Bachelor's,Low,2,4.7,1
Male,21,Engineering,53.1,79.07,72.12,81.86,1.1,58.99,21.5,No,No,High School,Medium,9,5.5,1
Female,19,Business,73.8,83.97,93.2,63.45,12.3,86.85,15.2,No,No,Master's,Low,5,6.3,0
Male,18,CS,63.49,47.5,67.42,73.19,7.5,97.75,19.3,No,No,Unknown,Medium,3,5.5,0
Female,19,Engineering,85.76,56.62,81.76,69.32,37.3,69.24,24.2,Yes,Yes,High School,Low,3,7.6,1
Female,23,CS,97.86,53.28,60.67,58.74,5.300000000000001,52.46,11.6,Yes,Yes,Master's,High,9,6.7,1
Male,18,Mathematics,84.55,62.79,62.63,75.42,62.5,85.95,28.5,No,No,Master's,Medium,5,6.0,0
Female,21,Engineering,94.35,85.81,82.42,72.98,19.0,76.91,8.4,Yes,Yes,Master's,Low,10,5.1,0
Female,18,Business,72.65,82.82,88.12,81.21,51.4,86.18,27.6,Yes,Yes,Unknown,High,7,7.0,0
Male,20,CS,88.58,79.75,73.11,62.59,10.3,82.4,23.5,No,Yes,PhD,Medium,2,7.4,1
Female,22,CS,92.15,40.38,66.75,60.73,82.8,95.27,21.5,Yes,Yes,Bachelor's,High,6,7.9,0
Male,18,Business,85.54,48.53,95.51,90.72,78.0,57.02,7.1,Yes,No,High School,High,1,9.0,0
Female,23,Engineering,75.39,53.4,56.79,85.11,38.6,58.46,28.0,Yes,Yes,Unknown,High,8,5.2,1
Male,22,Engineering,81.29,56.32,86.04,88.61,91.1,67.08,12.4,Yes,No,Master's,High,1,4.1,0
Male,20,CS,85.03,48.79,84.51,56.16,18.6,74.57,23.6,No,Yes,Unknown,Medium,3,6.5,1
Female,23,Business,62.65,64.62,84.51,61.2,81.4,96.29,27.1,Yes,Yes,High School,Medium,6,8.6,0
Female,24,CS,90.48,44.51,96.77,78.78,54.6,95.35,11.1,No,Yes,Bachelor's,Medium,8,5.2,0
Male,22,CS,97.52,85.0,86.41,92.86,33.0,93.59,27.9,Yes,No,High School,Low,10,7.8,0
Female,24,Mathematics,73.26,87.26,65.08,94.61,8.4,61.13,20.3,No,Yes,Unknown,High,1,5.6,0
Female,20,Engineering,85.05,74.46,67.67,91.6,17.1,86.48,21.5,No,No,Master's,Low,10,6.0,0
Female,22,Engineering,86.85,45.38,69.56,52.17,86.30000000000001,69.17,27.9,Yes,Yes,Master's,High,4,8.7,1
Male,22,Mathematics,83.11,93.4,51.54,91.04,60.7,96.56,18.2,No,Yes,PhD,Low,3,6.3,0
Male,19,Engineering,77.36,97.94,95.68,94.95,23.700000000000003,60.73,16.0,No,Yes,PhD,Low,1,7.6,1
Male,23,Engineering,94.08,52.14,53.68,52.84,49.6,57.06,20.8,Yes,No,Bachelor's,Medium,5,6.7,1
Female,23,Engineering,72.45,82.28,84.99,70.81,10.8,92.12,18.9,Yes,No,Bachelor's,High,8,7.8,0
Female,18,Business,53.06,90.52,86.51,76.83,9.9,85.85,6.5,No,Yes,PhD,Medium,7,5.6,0
Male,24,Mathematics,92.23,72.39,92.19,61.64,90.8,91.07,9.5,No,Yes,PhD,Low,3,8.4,0
Male,24,CS,83.7,59.4,77.67,75.83,45.8,57.9,5.3,No,No,High School,Low,5,6.7,1
Female,23,Business,92.46,68.71,86.26,94.3,36.2,94.24,7.7,No,No,High School,Medium,5,5.5,0
Female,23,CS,56.93,70.74,65.14,93.35,94.9,83.88,23.2,No,No,Master's,Medium,8,4.2,0
Female,22,Mathematics,51.54,64.04,87.28,96.99,39.900000000000006,82.58,5.1,No,Yes,Master's,Medium,6,4.1,0
Female,24,Mathematics,96.72,95.79,67.17,74.21,33.6,79.13,12.6,No,No,PhD,Medium,3,5.8,0
Male,21,Mathematics,57.39,84.63,95.14,70.53,27.3,88.24,16.2,No,No,High School,Medium,7,5.1,0
Female,19,Engineering,90.48,54.48,58.17,83.29,56.5,70.78,28.4,Yes,No,PhD,High,1,4.3,1
Female,18,Business,91.16,75.13,65.79,70.84,55.8,56.64,13.2,Yes,Yes,PhD,High,2,6.8,1
Male,19,Mathematics,85.44,81.32,74.94,52.1,1.6,76.96,24.6,No,Yes,Bachelor's,Medium,7,8.9,0
Male,18,CS,56.56,48.41,88.79,86.0,65.4,87.41,15.2,Yes,No,PhD,High,2,6.1,0
Female,20,Engineering,83.37,61.51,87.44,64.05,78.8,57.68,7.5,No,No,Master's,High,2,6.8,1
Male,22,Engineering,94.45,94.33,60.54,52.45,61.6,61.2,7.5,No,No,Bachelor's,Low,10,5.1,1
Female,23,Business,71.28,74.03,57.21,51.03,87.0,84.83,15.8,No,No,High School,High,7,5.0,0
Female,23,Business,70.68,53.02,65.2,96.57,27.6,63.48,6.4,Yes,No,Master's,High,10,5.6,1
Male,21,Business,72.14,47.37,74.19,62.6,19.2,58.5,19.3,Yes,No,Unknown,Low,4,8.2,1
Male,24,Engineering,54.11,71.09,76.95,72.39,69.7,94.47,17.3,Yes,No,High School,Medium,9,8.8,0
Female,24,Mathematics,94.6,72.86,71.46,97.53,18.9,58.04,22.6,No,Yes,Unknown,High,7,7.7,1
Male,19,CS,93.46,60.06,83.15,73.38,9.1,67.21,9.6,Yes,Yes,Master's,Low,10,4.1,1
Female,19,Mathematics,99.9,77.82,71.38,53.93,9.7,71.42,19.8,No,No,High School,Medium,10,6.2,1
Female,19,CS,79.26,44.12,97.32,77.6,76.8,73.81,9.4,Yes,Yes,Unknown,High,6,6.1,0
Female,24,Mathematics,87.56,48.71,63.05,54.41,2.9,68.07,23.1,Yes,Yes,Unknown,High,4,8.7,1
Male,23,Business,60.13,72.78,81.37,54.75,28.9,95.63,12.7,No,No,High School,High,8,7.7,0
Female,24,CS,83.38,43.71,80.57,92.57,12.9,82.93,20.4,No,Yes,PhD,Low,5,7.6,0
Female,19,Engineering,82.49,92.85,64.08,64.47,75.5,67.97,27.1,No,Yes,Master's,Medium,8,6.8,0
Female,22,CS,95.06,48.53,70.58,83.93,50.3,67.89,17.2,Yes,No,Master's,Medium,8,7.2,0
Male,18,Engineering,91.54,80.44,68.27,75.45,20.5,75.15,9.8,Yes,Yes,Bachelor's,High,9,7.5,1
Female,23,Mathematics,96.92,63.47,58.62,61.12,75.0,51.68,27.2,Yes,No,High School,Low,9,6.8,1
Female,22,Business,93.44,63.99,73.86,75.89,75.0,96.33,14.0,No,No,Master's,Medium,7,8.2,0
Female,20,CS,93.43,85.89,69.33,53.45,52.3,61.17,23.3,No,Yes,Unknown,Medium,10,4.2,1
Male,22,Engineering,53.19,69.97,58.92,67.36,27.6,84.88,13.0,No,No,High School,Medium,7,8.7,0
Female,22,Mathematics,92.3,83.54,72.49,76.14,58.6,88.89,12.5,Yes,Yes,Unknown,Low,6,7.9,0
Female,20,Business,80.37,70.31,71.09,61.42,93.4,91.37,21.1,Yes,Yes,High School,High,9,6.6,0
Male,22,Business,69.02,75.57,56.57,83.01,5.2,58.28,8.9,Yes,Yes,Unknown,Medium,8,8.3,1
Male,18,Business,52.83,85.64,56.56,52.59,26.7,76.83,26.7,No,Yes,Unknown,Low,1,8.1,1
Female,23,Mathematics,83.88,76.44,82.38,74.24,28.5,54.18,14.7,No,No,High School,High,8,6.1,0
Female,21,Mathematics,66.41,76.94,85.33,85.75,63.2,90.24,5.5,No,No,Bachelor's,High,2,8.2,0
Female,24,Mathematics,73.39,87.35,97.06,71.5,65.1,74.32,12.6,Yes,Yes,Unknown,Low,9,4.9,0
Male,20,Business,84.09,96.95,54.35,93.73,20.6,57.92,24.6,Yes,No,High School,High,6,6.3,1
Male,23,CS,95.59,62.6,55.89,81.61,21.6,85.93,26.5,Yes,No,PhD,High,5,5.2,0
Female,19,Engineering,91.27,74.63,52.59,97.92,92.8,66.56,19.2,Yes,No,PhD,Low,7,4.6,1
Male,18,Mathematics,72.53,45.18,76.61,64.21,75.6,55.73,12.4,No,No,Bachelor's,High,4,8.5,1
Female,21,CS,69.39,61.53,81.14,96.94,93.4,73.05,18.2,No,No,High School,Low,9,5.8,1
Female,18,Engineering,61.99,64.72,70.18,80.34,83.0,61.76,25.9,Yes,No,Bachelor's,Medium,10,7.4,0
Male,18,Business,68.62,90.11,89.9,87.26,40.2,97.51,12.9,No,Yes,Unknown,Low,8,5.9,0
Female,19,CS,55.55,70.8,84.33,95.11,12.2,68.07,14.6,Yes,Yes,PhD,Medium,1,6.7,0
Male,21,Business,98.56,83.86,99.29,77.56,63.0,78.62,18.5,No,No,Bachelor's,Medium,1,5.7,0
Male,24,Engineering,78.7,41.14,56.89,93.11,35.2,97.42,27.2,Yes,Yes,Unknown,Medium,3,7.7,1
Female,18,Mathematics,56.39,67.87,52.92,77.08,42.5,69.69,19.6,No,No,PhD,Low,8,7.9,0
Male,19,Business,67.64,94.08,63.74,79.96,42.6,67.91,10.2,No,No,Bachelor's,Low,8,6.2,1
Female,20,CS,77.35,53.46,50.95,72.25,93.7,58.12,7.2,No,No,Unknown,Low,2,8.3,1
Male,19,Mathematics,76.64,41.89,96.63,57.28,6.9,96.92,7.4,Yes,Yes,Master's,Medium,1,5.8,0
Female,22,CS,51.78,66.0,65.2,77.68,19.3,90.04,28.8,No,Yes,PhD,High,4,7.8,1
Female,23,Engineering,97.54,82.27,77.62,98.87,60.8,61.05,25.6,Yes,Yes,Unknown,High,2,7.3,1
Female,19,Engineering,63.77,67.27,65.9,89.36,88.4,66.63,24.1,No,Yes,Master's,Low,5,6.3,0
Male,19,Mathematics,50.81,67.6,62.29,87.37,91.8,95.75,17.4,No,Yes,Bachelor's,High,7,8.4,0
Female,19,CS,53.82,80.19,57.62,82.17,55.9,76.86,21.8,Yes,No,Master's,Medium,10,6.9,1
Male,24,CS,79.01,55.26,66.02,67.4,3.5,77.82,8.2,No,Yes,PhD,Medium,10,8.2,1
Male,18,CS,56.89,85.11,80.77,58.48,36.3,82.41,20.5,Yes,Yes,High School,High,5,7.7,0
Male,24,CS,52.09,49.19,98.58,61.23,91.9,88.11,25.3,No,Yes,Bachelor's,High,1,6.7,0
Male,21,Engineering,68.98,63.75,77.9,50.32,50.0,96.96,6.6,No,No,Master's,Medium,10,5.6,1
Male,19,CS,81.14,79.36,76.64,83.67,72.69999999999999,90.11,12.4,No,Yes,Unknown,Low,5,8.8,0
Female,19,Engineering,55.59,89.7,51.76,90.59,26.9,96.73,7.8,Yes,Yes,High School,Low,6,4.3,0
Male,22,CS,65.67,87.49,92.0,63.45,2.5,91.03,11.5,Yes,No,High School,High,9,8.5,0
Female,22,CS,70.89,83.3,52.24,54.59,57.8,52.32,24.3,Yes,Yes,Bachelor's,High,1,6.5,1
Female,20,Business,57.97,61.55,95.31,66.79,83.5,55.88,13.3,No,Yes,Master's,Low,3,7.7,1
Male,20,Business,75.3,47.34,76.93,64.6,99.0,94.24,22.2,Yes,No,PhD,High,5,5.7,0
Female,22,CS,54.26,53.01,58.42,72.54,84.7,51.38,24.3,No,No,Master's,High,1,5.9,1
Female,21,Engineering,52.33,91.89,72.59,63.21,55.4,89.71,25.4,Yes,Yes,Master's,High,7,5.0,0
Male,20,CS,75.99,91.44,99.75,66.99,60.9,92.49,26.8,Yes,No,Bachelor's,Medium,1,8.8,0
Female,23,Business,62.39,97.09,65.25,95.38,82.4,70.77,19.9,No,Yes,Bachelor's,Low,10,4.2,0
Male,23,CS,54.77,44.56,63.47,66.74,2.0,67.74,12.0,Yes,Yes,Unknown,High,10,5.9,1
Male,21,Business,71.2,72.21,55.9,89.28,95.2,59.72,8.8,Yes,Yes,PhD,High,3,5.7,1
Male,22,CS,95.76,78.92,79.86,81.29,53.1,52.45,17.6,No,Yes,Bachelor's,High,1,8.1,0
Female,20,Mathematics,86.21,82.64,54.46,66.88,95.2,87.27,7.6,No,Yes,Unknown,High,9,6.5,0
Female,19,CS,90.78,78.63,88.3,90.89,76.5,53.69,27.8,No,Yes,High School,High,7,4.8,0
Female,22,Engineering,93.6,86.2,95.96,79.75,15.2,97.23,16.1,No,Yes,Unknown,High,10,6.5,0
Female,20,Business,98.63,61.57,96.59,50.43,16.5,64.84,26.8,Yes,Yes,PhD,Medium,9,5.2,0
Male,21,Mathematics,88.16,50.77,55.4,53.44,35.4,89.71,22.7,Yes,Yes,Unknown,Medium,9,4.1,0
Male,23,Business,80.42,52.28,77.91,87.63,26.4,52.98,26.4,No,Yes,Unknown,Medium,9,6.7,1
Female,21,Business,68.27,40.72,54.86,72.33,43.9,76.81,27.1,No,No,Bachelor's,Medium,10,5.8,1
Male,20,Engineering,59.08,61.02,78.6,70.28,60.4,67.45,6.3,No,No,PhD,High,5,5.2,1
Female,21,CS,84.33,45.5,90.75,57.29,43.7,51.5,23.1,Yes,No,Unknown,High,7,4.9,1
Male,20,Engineering,99.75,59.29,76.89,57.87,5.6000000000000005,82.79,10.7,No,Yes,Master's,High,6,6.3,0
Male,20,CS,73.37,77.69,93.6,89.89,97.6,97.16,29.7,Yes,No,Unknown,Medium,6,8.3,0
Male,21,Mathematics,86.18,93.67,90.08,91.45,42.5,50.54,24.5,No,Yes,High School,Medium,3,7.8,0
Male,18,Engineering,74.75,90.38,63.83,78.0,85.1,63.52,5.1,Yes,No,High School,Medium,10,4.0,1
Male,19,Engineering,71.6,55.16,81.51,64.76,7.4,85.18,28.2,No,Yes,Unknown,Low,6,7.7,1
Female,22,Business,70.52,48.04,50.37,96.64,81.0,93.56,12.3,Yes,No,Unknown,High,10,4.4,0
Female,23,Engineering,75.23,51.58,69.8,81.2,17.3,59.54,15.4,No,No,Master's,Medium,6,6.7,0
Male,19,CS,68.34,98.26,61.9,89.83,67.9,53.54,20.3,Yes,Yes,Unknown,Medium,5,7.9,1
Female,22,Engineering,87.44,72.97,96.86,50.16,66.2,50.43,27.9,No,No,Bachelor's,High,4,6.3,1
Male,22,Engineering,93.71,50.95,70.27,72.52,91.0,60.76,28.2,No,No,PhD,Low,10,5.9,1
Male,23,Mathematics,94.14,90.44,82.7,93.55,32.1,53.57,19.1,Yes,Yes,Master's,Medium,5,8.7,1
Male,19,CS,61.38,63.71,86.6,66.91,10.9,67.97,12.9,Yes,Yes,Unknown,Low,7,4.1,1
Male,23,Business,94.8,93.95,88.66,86.33,86.5,72.01,12.0,Yes,Yes,Bachelor's,Medium,4,4.5,0
Female,20,CS,67.08,55.64,86.79,82.88,33.2,74.0,14.1,Yes,No,Unknown,Medium,9,8.4,1
Male,23,Mathematics,65.47,63.59,64.46,57.61,23.3,57.12,9.5,Yes,No,Master's,High,4,8.4,1
Female,21,CS,86.34,70.3,84.3,88.75,48.6,73.2,21.7,Yes,No,Master's,Low,9,5.9,0
Male,18,CS,65.23,93.56,77.45,55.63,14.6,50.45,18.2,No,Yes,High School,Medium,10,6.7,1
Male,18,Engineering,52.65,92.13,79.87,86.4,29.700000000000003,61.97,24.3,No,Yes,High School,High,9,4.8,0
Female,18,Engineering,68.68,74.46,50.04,99.55,38.5,68.45,7.4,Yes,Yes,Unknown,Medium,7,8.4,1
Male,19,CS,86.07,53.31,62.91,97.9,27.7,55.92,15.0,Yes,No,PhD,High,7,6.3,1
Male,19,CS,66.35,64.2,96.53,90.01,45.0,90.7,11.0,No,No,Bachelor's,Medium,10,6.8,0
Female,20,Business,81.48,98.54,64.5,76.73,38.5,60.06,18.4,Yes,No,High School,High,1,4.6,1
Female,24,Mathematics,83.01,76.47,71.9,83.74,77.5,87.74,16.7,No,No,High School,Medium,2,7.1,0
Female,18,Engineering,86.69,86.87,59.33,86.41,91.8,73.69,16.2,No,Yes,PhD,High,3,7.5,0
Male,20,Engineering,94.86,66.99,56.93,50.42,10.1,73.99,12.9,No,No,Master's,High,3,5.5,1
Male,24,Engineering,71.63,71.92,60.43,55.12,82.30000000000001,82.26,23.2,Yes,No,Unknown,Low,3,8.5,1
Female,18,Engineering,58.32,65.74,77.68,79.85,93.2,52.21,17.0,No,No,Unknown,High,9,5.0,0
Female,19,CS,65.95,82.18,95.95,50.33,68.7,53.94,10.1,Yes,Yes,Bachelor's,Low,2,8.5,1
Male,24,CS,71.61,91.09,66.31,95.45,99.6,66.34,18.7,Yes,No,PhD,High,1,7.5,0
Male,21,Business,85.69,70.44,66.17,74.48,33.5,70.84,19.9,Yes,No,PhD,High,1,8.2,1
Female,21,Engineering,50.66,68.85,78.21,62.89,83.0,71.5,5.5,No,Yes,PhD,High,6,7.5,0
Female,21,Engineering,65.79,60.42,67.84,69.69,67.4,83.84,10.1,No,Yes,Master's,High,7,6.1,1
Female,23,CS,88.99,50.63,95.52,92.54,32.3,50.04,11.1,No,No,PhD,Low,2,5.7,1
Female,21,Business,83.54,96.35,68.89,96.36,70.5,97.96,11.2,Yes,Yes,Master's,High,2,7.7,0
Male,22,CS,86.59,58.96,74.52,55.81,51.0,58.72,11.0,No,No,Unknown,High,8,5.5,1
Male,18,Engineering,90.59,88.04,76.67,88.9,18.9,62.43,11.8,No,Yes,Master's,High,7,4.3,1
Male,21,Engineering,89.16,82.92,89.1,78.91,17.4,95.28,11.6,No,No,Unknown,High,4,5.2,0
