Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Extracurricular,Avg_Exam_Score,Exam_Improvement,Study_Sleep_Ratio,Low_Score_Count,Overall_Avg_Score,Score_Variability,Attendance_Efficiency,Priority
89.04,83.6,45.56,78.68,61.01,7.1,84.57,18.4,5,6.9,0,64.58,-38.03999999999999,2.628571428571429,1,60.08666666666667,30.058229932360728,67.4827792752321,2
70.93,86.49,76.75,58.16,64.38,23.0,82.02,18.2,5,8.9,1,81.62,-9.739999999999997,2.022222222222222,0,65.13333333333333,23.240595230472618,91.82762347854693,1
54.5,61.44,97.99,90.24,74.54,14.0,87.85,8.9,8,4.7,1,79.715,36.55,1.8541666666666667,0,71.01,30.77494045485709,130.29357798165137,0
93.82,59.37,75.46,82.67,72.01,48.1,72.6,9.8,1,5.2,0,67.41499999999999,16.089999999999996,1.8490566037735847,0,68.36833333333334,12.472156857042275,72.87181126980745,1
51.63,92.21,69.27,62.31,72.85,68.0,63.94,9.6,6,4.6,0,80.74,-22.94,2.042553191489362,0,71.42999999999999,10.858451086596094,138.34979662986635,1
74.43,49.53,95.86,65.0,77.96,20.0,56.32,12.0,4,8.0,0,72.695,46.33,1.4814814814814816,1,60.77833333333333,25.89606025376576,81.65838147700299,2
64.5,84.94,93.38,95.07,63.26,57.7,52.89,17.2,7,4.4,0,89.16,8.439999999999998,3.822222222222222,0,74.53999999999999,18.78367908584471,115.5658914728682,1
95.53,58.89,67.15,57.37,97.73,11.4,84.91,18.4,1,4.6,1,63.02,8.260000000000005,3.914893617021277,0,62.90833333333333,29.71377486396952,65.8519138839457,1
79.99,85.08,85.4,90.37,70.87,17.9,53.75,11.0,5,6.1,1,85.24000000000001,0.3200000000000074,1.774193548387097,0,67.22833333333334,27.613909115999256,84.04592240696755,1
88.13,86.11,55.71,87.13,62.19,5.8,79.4,18.4,7,6.5,1,70.91,-30.4,2.787878787878788,0,62.723333333333336,30.69354959379359,71.17137561935021,1
52.45,69.77,62.71,59.42,50.3,39.900000000000006,80.76,9.9,5,7.6,0,66.24,-7.059999999999995,1.2857142857142858,0,60.47666666666667,14.358605317601938,115.30346361614234,2
51.72,83.47,78.63,95.97,73.62,32.3,64.0,24.0,9,4.5,0,81.05,-4.840000000000003,5.217391304347826,0,71.33166666666666,21.863728334084893,137.9189224026811,1
54.64,81.41,48.66,73.27,95.51,69.3,88.27,24.6,9,6.8,1,65.035,-32.75,3.565217391304348,1,76.07,16.493939493038045,139.2203513909224,1
83.53,59.86,40.27,59.78,80.73,92.3,84.03,16.8,7,5.4,0,50.065,-19.59,3.0545454545454547,1,69.495,19.487814397720435,83.19765353765115,2
64.27,40.45,77.25,53.01,58.27,67.2,62.57,22.4,10,6.4,0,58.85,36.8,3.446153846153846,1,59.79166666666666,12.568233633516948,93.03200041491624,2
65.54,76.28,47.5,93.11,79.05,51.900000000000006,57.37,9.9,4,8.3,1,61.89,-28.78,1.1785714285714286,1,67.53500000000001,17.95735253315477,103.04394263045468,2
64.22,44.25,80.82,59.98,83.58,4.4,59.77,16.2,3,7.9,0,62.535,36.56999999999999,2.025,1,55.46666666666666,29.002268646894965,86.36977058029689,2
60.6,72.92,83.31,66.12,64.37,85.19999999999999,89.62,26.4,2,8.5,0,78.11500000000001,10.39,3.069767441860465,0,76.92333333333333,10.590778378696564,126.93619361936194,1
90.31,81.01,67.33,75.04,58.67,7.800000000000001,57.04,14.3,7,7.0,0,74.17,-13.680000000000009,2.014084507042253,0,57.815000000000005,26.184253856086865,64.01838113165763,2
60.14,50.06,90.48,90.08,65.97,18.0,62.01,29.2,4,6.7,1,70.27000000000001,40.42,4.294117647058823,0,62.76666666666667,27.167608409034955,104.36758674204634,2
75.72,93.9,79.06,71.93,79.1,9.4,82.72,15.7,7,7.0,1,86.48,-14.840000000000003,2.211267605633803,0,69.35166666666667,30.237277930836743,91.58962845571403,1
97.36,90.84,89.99,71.1,59.5,4.3,61.22,5.7,1,6.6,1,90.415,-0.8500000000000085,0.8507462686567165,0,62.82499999999999,31.717693327226684,64.52855382087098,1
94.5,96.53,65.21,79.52,60.1,14.4,81.8,7.0,10,5.8,0,80.87,-31.320000000000007,1.186440677966102,0,66.26,28.50298159842229,70.11640211640213,1
85.63,75.93,93.85,90.77,80.12,16.7,74.06,28.2,8,5.2,1,84.89,17.919999999999987,5.320754716981132,0,71.905,28.19004842138445,83.97173887656196,1
64.45,93.41,42.55,96.35,91.14,61.7,86.88,8.6,9,6.6,1,67.97999999999999,-50.86,1.283582089552239,1,78.67166666666667,21.658209913717855,122.0662011895526,1
50.03,64.28,58.65,62.01,75.22,7.0,98.03,24.7,10,7.0,0,61.465,-5.630000000000003,3.47887323943662,0,60.86499999999999,30.022061721340854,121.65700579652209,1
82.9,84.32,86.81,87.03,90.11,48.9,93.6,20.4,3,8.4,0,85.565,2.490000000000009,2.4,0,81.795,16.428690452984984,98.6670687575392,0
88.04,92.79,78.78,56.25,98.98,26.1,74.74,25.1,4,5.5,0,85.785,-14.010000000000003,4.482142857142858,0,71.27333333333334,26.70327595383508,80.9556262305013,1
84.22,49.31,83.19,95.31,79.19,87.5,79.85,25.2,2,8.3,0,66.25,33.879999999999995,3.0,1,79.05833333333334,15.735669565247823,93.8712103221721,1
84.71,86.91,46.49,87.99,67.13,54.400000000000006,66.38,11.2,8,8.8,0,66.7,-40.42,1.2584269662921348,1,68.21666666666665,16.78051210978576,80.5296501790422,2
83.57,60.5,43.72,90.5,79.71,27.7,57.81,27.7,9,6.6,0,52.11,-16.78,4.134328358208956,1,59.99,22.94387935812076,71.78413306210363,2
69.42,70.13,83.29,81.45,89.05,75.19999999999999,93.31,10.2,10,4.5,1,76.71000000000001,13.16000000000001,2.217391304347826,0,82.07166666666667,8.563775841687283,118.2248151349275,0
62.26,83.93,64.98,77.86,82.83,79.5,50.37,22.0,1,4.2,1,74.45500000000001,-18.950000000000003,5.116279069767442,0,73.245,13.099927862396802,117.64375200770962,2
97.12,50.25,81.62,68.64,86.16,9.7,78.53,17.2,3,6.1,0,65.935,31.370000000000005,2.774193548387097,0,62.48333333333333,28.837237500611373,64.33621636463481,1
87.99,81.74,60.59,59.76,55.89,7.4,90.45,29.2,3,7.3,1,71.16499999999999,-21.14999999999999,3.945945945945946,0,59.30499999999999,28.917087508945293,67.39970451187634,2
75.65,94.13,67.7,63.77,99.35,78.8,57.15,15.6,8,6.2,0,80.91499999999999,-26.429999999999996,2.4761904761904763,0,76.81666666666666,17.038445547251854,101.54218990967172,1
70.74,42.72,90.28,51.65,84.64,45.6,78.58,28.9,8,8.1,0,66.5,47.56,3.524390243902439,1,65.57833333333333,21.25181631453337,92.70332673640564,1
74.98,83.8,45.54,81.91,80.47,29.9,66.5,26.4,2,5.6,1,64.67,-38.26,4.631578947368421,1,64.68666666666667,22.32071474363369,86.27189472748289,2
65.37,70.08,63.25,96.77,80.06,90.0,90.87,9.5,4,5.7,1,66.66499999999999,-6.829999999999998,1.637931034482759,0,81.83833333333332,13.100270862339706,125.1924940084646,0
95.56,64.53,66.33,81.27,50.15,72.8,73.38,12.2,2,4.9,0,65.43,1.7999999999999972,2.44,0,68.07666666666667,10.597115959857504,71.23970978094042,2
79.32,43.2,91.43,53.79,61.41,31.9,77.8,18.8,7,8.9,0,67.315,48.23,2.088888888888889,1,59.92166666666666,21.986588108814583,75.54420911077491,2
53.59,58.89,48.85,65.99,55.32,86.5,58.72,29.7,7,8.3,0,53.870000000000005,-10.04,3.5357142857142856,1,62.37833333333333,13.063588200286576,116.3992038315606,2
95.02,75.26,71.69,75.35,71.24,85.60000000000001,86.99,20.0,9,7.0,0,73.475,-3.5700000000000074,2.8169014084507045,0,77.68833333333333,6.899870771736721,81.75998035501298,1
54.08,43.19,43.54,63.86,75.25,18.4,96.72,10.3,3,6.5,0,43.365,0.3500000000000014,1.5606060606060608,2,56.82666666666666,27.63862490549533,105.07889546351085,2
91.36,54.55,89.71,52.82,67.73,68.60000000000001,98.09,23.2,9,6.8,1,72.13,35.16,3.3623188405797104,0,71.91666666666667,18.4198715160195,78.71789258610626,1
58.72,44.26,85.27,91.26,93.85,50.6,93.03,18.8,4,8.2,1,64.765,41.01,2.265060240963856,1,76.37833333333333,22.71199103263883,130.07209355131698,0
83.19,98.26,46.12,73.9,56.11,47.400000000000006,82.24,11.6,2,7.3,0,72.19,-52.14000000000001,1.5675675675675675,1,67.33833333333332,20.95277968830548,80.94522578835597,1
70.83,50.95,61.02,83.17,63.42,80.0,95.41,8.7,9,4.5,0,55.985,10.07,1.891304347826087,0,72.32833333333333,16.573650674087066,102.11539366558428,1
91.32,95.51,48.83,96.91,59.22,11.2,71.23,21.9,7,6.1,1,72.17,-46.68000000000001,3.532258064516129,1,63.81666666666667,32.152252590863164,69.88246459337131,2
57.77,70.67,57.18,70.1,96.08,39.4,66.69,7.2,8,5.0,1,63.925,-13.490000000000002,1.411764705882353,0,66.68666666666665,18.58184454424981,115.43477006520106,2
80.51,50.45,72.04,93.38,65.62,64.4,97.2,6.0,2,8.5,0,61.245000000000005,21.590000000000003,0.6976744186046512,0,73.84833333333333,18.080458419704588,91.7256655487931,1
61.6,89.81,43.06,50.93,79.85,5.300000000000001,81.93,5.2,6,8.5,0,66.435,-46.75,0.6046511627906977,1,58.48,31.9719864881743,94.93506493506491,2
95.3,81.88,91.65,92.73,91.23,91.0,73.52,9.5,2,6.5,0,86.765,9.77000000000001,1.4393939393939394,0,87.00166666666667,7.69770203805439,91.2924099335432,0
89.04,60.29,77.06,88.49,91.85,91.0,57.88,28.5,8,6.6,1,68.675,16.770000000000003,4.253731343283582,0,77.76166666666666,15.426366282007782,87.3334082060497,1
92.08,98.38,75.03,55.6,82.33,95.3,57.51,29.6,7,8.7,0,86.705,-23.349999999999994,3.363636363636364,0,77.35833333333333,18.22818632411537,84.01209093541848,1
76.2,76.45,86.98,62.46,50.77,63.8,78.63,15.3,8,4.1,0,81.715,10.53,3.642857142857144,0,69.84833333333334,13.185949213714828,91.66447944007,1
60.65,62.24,72.4,69.58,65.8,86.0,88.09,18.2,6,8.1,0,67.32000000000001,10.160000000000004,2.2195121951219514,0,74.01833333333333,10.678577464562716,122.0417697169552,1
85.7,47.81,83.72,97.89,59.61,1.3,70.07,17.6,10,8.0,0,65.765,35.91,2.17283950617284,1,60.06666666666667,33.7464277615671,70.08945935433684,2
60.22,66.02,70.0,55.05,98.68,36.9,88.39,28.6,3,8.7,1,68.00999999999999,3.980000000000004,3.2500000000000004,0,69.17333333333333,22.323024585988943,114.86770729547216,1
56.39,67.87,91.56,52.92,77.08,42.5,69.69,19.6,8,7.9,0,79.715,23.69,2.45,0,66.93666666666667,17.38542684741064,118.7030797422711,1
88.98,58.58,74.79,87.23,93.87,85.9,61.4,26.3,8,5.4,0,66.685,16.210000000000008,4.781818181818182,0,76.96166666666666,14.532663096166056,86.49321945006368,1
78.77,96.01,71.18,56.33,96.73,25.0,98.6,13.2,2,4.5,0,83.595,-24.83,2.869565217391304,0,73.97500000000001,29.419145296898076,93.912657102958,0
91.46,48.73,76.61,51.2,72.41,50.1,72.89,6.4,5,6.3,1,62.67,27.880000000000003,1.0000000000000002,1,61.99,13.2269013756057,67.77826372184562,2
74.72,83.77,73.81,77.19,53.83,57.0,65.26,29.3,5,6.1,0,78.78999999999999,-9.959999999999994,4.725806451612904,0,68.47666666666666,11.788454804030366,91.64436117059245,1
77.64,44.11,92.81,72.0,53.65,13.0,97.36,22.1,4,4.7,0,68.46000000000001,48.7,4.604166666666667,1,62.155,31.906789716297062,80.05538382277177,1
98.37,69.31,83.73,59.24,96.39,26.3,78.55,8.9,1,5.7,1,76.52000000000001,14.420000000000002,1.5344827586206895,0,68.92,24.4007901511406,70.06201077564297,1
75.26,87.18,78.51,66.45,64.62,3.5,89.64,29.5,4,4.0,1,82.845,-8.670000000000002,7.195121951219513,0,64.98333333333333,31.831108473734727,86.34511471343785,1
52.63,47.29,47.28,56.94,87.06,32.8,62.81,29.8,9,7.0,1,47.285,-0.009999999999998,4.19718309859155,2,55.696666666666665,18.4476217075987,105.82684147191084,2
69.21,72.6,58.31,74.38,62.04,8.299999999999999,65.29,5.1,7,5.7,1,65.455,-14.289999999999992,0.8793103448275862,0,56.82,24.546941968400056,82.09796272214999,2
64.37,78.82,87.04,66.19,75.71,26.7,79.1,21.7,6,8.7,1,82.93,8.220000000000013,2.4659090909090917,0,68.92666666666666,21.753445397606946,107.0788669670136,1
99.48,90.62,73.67,91.5,56.73,21.9,66.24,16.6,4,8.6,0,82.14500000000001,-16.950000000000003,1.9080459770114944,0,66.77666666666667,25.854997711596628,67.1257204128133,1
81.32,89.18,74.08,62.33,57.14,93.7,56.61,12.0,2,4.7,1,81.63,-15.100000000000009,2.5,0,72.17333333333333,16.256501058550906,88.75225446794558,2
66.28,83.26,83.84,83.47,51.41,16.0,86.0,8.4,1,8.2,0,83.55000000000001,0.5799999999999983,1.0120481927710845,0,67.33,28.367688661574103,101.58418829209414,1
67.14,69.97,72.24,60.03,80.3,72.4,94.54,26.3,3,6.9,0,71.10499999999999,2.269999999999996,3.757142857142857,0,74.91333333333333,11.607204084820198,111.57779763677884,1
53.86,82.89,91.77,80.23,53.8,22.7,56.87,8.3,4,6.3,1,87.33,8.879999999999995,1.2968750000000002,0,64.71,25.49101881055365,120.1448199034534,1
99.46,97.49,44.14,52.21,62.98,91.1,65.5,6.7,9,5.1,1,70.815,-53.35,1.2884615384615388,1,68.90333333333332,21.205886604116948,69.27743146323479,2
60.23,96.43,76.0,94.4,66.49,31.0,63.87,28.0,2,7.5,1,86.215,-20.430000000000007,3.68421052631579,0,71.36500000000001,24.04006052405027,118.4874647185788,1
73.94,52.37,42.75,81.21,55.27,89.80000000000001,62.23,22.2,3,5.3,1,47.56,-9.619999999999996,4.111111111111112,1,63.93833333333333,18.0442039632306,86.47326661256875,2
59.32,58.5,76.11,55.81,69.23,65.5,53.44,21.9,4,5.9,1,67.305,17.61,3.65,0,63.098333333333336,8.720283061154992,106.3694088559227,2
61.57,95.22,79.1,60.94,50.11,50.4,92.06,19.0,5,7.6,0,87.16,-16.120000000000005,2.467532467532468,0,71.30499999999999,20.28368580904368,115.81127172324182,1
92.19,86.64,74.71,61.43,57.5,40.2,51.81,24.9,7,8.3,0,80.675,-11.930000000000009,2.964285714285714,0,62.048333333333325,16.542736674041166,67.30484145062732,2
63.67,51.14,93.05,90.81,90.07,16.4,72.79,21.5,5,4.3,0,72.095,41.91,4.886363636363637,0,69.04333333333334,30.32528955618836,108.43934872519765,1
81.38,44.03,53.55,95.38,98.08,75.19999999999999,96.26,24.3,7,6.2,0,48.79,9.519999999999996,3.857142857142857,1,77.08333333333333,23.635820837590277,94.72024248382075,1
64.2,78.52,53.63,81.59,60.62,76.10000000000001,61.46,9.6,5,4.8,1,66.075,-24.889999999999997,1.959183673469388,0,68.65333333333334,11.507739424694435,106.93665628245068,2
70.12,51.05,55.72,65.31,83.18,17.4,70.63,6.1,1,4.4,1,53.385,4.670000000000002,1.3555555555555554,0,57.215,22.56168854496489,81.59583571021106,2
51.81,99.36,99.07,73.48,83.84,37.7,62.91,13.1,9,7.5,0,99.215,-0.2900000000000062,1.723684210526316,0,76.06,23.596385316399623,146.8056359776105,1
77.89,95.71,63.96,51.49,59.69,69.80000000000001,94.23,11.2,6,8.9,0,79.835,-31.749999999999996,1.2444444444444445,0,72.48,18.420816485704425,93.05430735652844,1
62.24,60.03,65.27,82.68,50.48,92.4,68.22,19.4,5,4.8,0,62.65,5.239999999999995,3.959183673469388,0,69.84666666666668,15.286424914500667,112.22150814053128,2
89.36,81.47,58.49,87.82,99.35,11.4,76.54,8.2,8,7.8,0,69.98,-22.98,1.0379746835443038,0,69.17833333333333,31.35505280918319,77.41532378394508,1
76.1,42.59,40.01,95.16,72.13,76.2,55.74,12.6,6,8.9,0,41.3,-2.5800000000000054,1.4,2,63.63833333333333,21.388003568979197,83.62461673236969,2
95.75,72.35,76.25,50.11,50.17,78.3,52.79,27.4,6,4.3,0,74.3,3.9000000000000057,6.227272727272728,0,63.32833333333334,13.648686994237456,66.13925152306354,2
88.6,51.46,43.25,73.85,79.19,49.8,57.23,8.1,10,8.2,1,47.355,-8.21,0.9759036144578314,1,59.13,14.288066349230045,66.73814898419866,2
97.34,66.42,80.67,69.3,61.28,14.3,63.27,9.3,6,7.4,0,73.545,14.25,1.24,0,59.206666666666656,23.03041612013701,60.824601054722265,2
89.45,44.54,98.74,85.13,52.02,19.5,78.33,14.6,7,7.2,0,71.64,54.2,2.0,1,63.04333333333333,29.514959370913363,70.47885224520215,1
72.6,68.92,50.87,96.76,86.68,98.5,82.9,7.2,6,4.6,0,59.895,-18.050000000000004,1.5319148936170215,0,80.77166666666666,18.132459752241743,111.25573921028466,1
59.15,56.57,63.57,96.13,81.8,14.3,99.57,29.2,8,7.3,1,60.07,7.0,3.945945945945946,0,68.65666666666667,31.653670666554085,116.07213299520993,1
95.56,89.91,73.65,96.97,79.52,90.8,80.35,22.0,8,7.6,1,81.78,-16.25999999999999,2.857142857142857,0,85.19999999999999,8.732289505049632,89.15864378401004,0
56.59,78.79,80.06,92.11,56.2,14.9,90.09,18.9,7,5.2,0,79.42500000000001,1.269999999999996,3.5660377358490565,0,68.69166666666666,29.28176047758513,121.38481474936675,1
94.19,48.1,50.28,57.66,91.72,67.4,55.76,9.3,4,7.1,1,49.19,2.18,1.291666666666667,1,61.81999999999999,16.1281468247285,65.6332944049262,2
70.41,76.88,93.46,52.98,71.62,67.2,65.38,25.2,9,7.2,1,85.16999999999999,16.58,3.452054794520548,0,71.25333333333332,13.489033570521894,101.19774653221604,1
54.67,64.64,60.88,85.48,76.09,12.1,65.41,10.3,9,6.3,1,62.760000000000005,-3.759999999999998,1.6093750000000002,0,60.76666666666667,25.49734862033044,111.151759039083,2
57.19,67.05,93.68,67.7,85.7,50.5,73.79,12.8,8,8.3,0,80.36500000000001,26.63000000000001,1.5238095238095235,0,73.07000000000001,15.226881492938732,127.76709214897711,1
58.15,77.83,81.67,79.39,97.65,61.8,95.72,23.1,6,4.9,1,79.75,3.8400000000000034,4.62,0,82.34333333333332,13.15145264473346,141.60504442533676,0
74.48,60.46,77.67,52.25,62.57,61.900000000000006,52.33,23.8,4,5.1,1,69.065,17.21,4.5769230769230775,0,61.196666666666665,9.305425657468158,82.16523451485857,2
57.83,61.47,50.14,83.79,53.7,21.1,75.53,24.1,2,4.8,0,55.805,-11.329999999999998,4.918367346938776,0,57.62166666666667,22.024925349854577,99.63974868868524,2
97.27,97.23,45.8,57.09,94.24,83.2,55.65,17.2,4,7.4,1,71.515,-51.43000000000001,2.293333333333333,1,72.20166666666667,22.056459749167967,74.22809362256262,2
76.05,68.12,42.93,50.22,51.51,5.5,88.07,17.1,2,7.7,1,55.525000000000006,-25.190000000000005,2.1923076923076925,1,51.05833333333334,27.580798695227564,67.13784790707868,2
58.95,96.33,51.0,55.53,94.08,57.8,60.69,19.3,10,7.5,1,73.66499999999999,-45.33,2.5394736842105265,0,69.23833333333333,20.37415756949638,117.45264348317782,2
73.43,59.19,44.03,85.94,71.65,92.4,52.92,24.5,5,4.2,0,51.61,-15.159999999999997,5.697674418604652,1,67.68833333333335,19.02380973061565,92.18076172318308,2
95.48,90.39,76.0,79.75,72.67,27.5,69.85,15.0,10,6.7,1,83.195,-14.39,2.2058823529411766,0,69.36,21.715240730878392,72.64348554671135,1
95.47,70.35,87.52,75.37,67.04,82.30000000000001,54.1,16.0,3,5.6,0,78.935,17.17,2.8070175438596494,0,72.78000000000002,11.85243434911158,76.23337173981358,1
99.95,79.33,71.03,54.72,76.63,11.7,74.65,18.8,7,5.2,1,75.18,-8.299999999999997,3.547169811320755,0,61.34333333333334,25.83188081938028,61.37402034350509,2
96.41,81.8,94.57,85.54,61.73,64.3,83.56,18.8,3,5.8,0,88.185,12.769999999999996,3.186440677966102,0,78.58333333333334,12.86181428363303,81.50952529129069,0
79.4,71.72,44.76,75.77,51.79,30.1,86.67,7.6,2,6.2,0,58.24,-26.96,1.2063492063492065,1,60.135,21.405151482762275,75.7367758186398,2
66.47,42.91,72.85,85.31,91.79,92.9,88.93,27.9,10,4.4,1,57.88,29.94,6.199999999999999,1,79.115,19.159573847035333,119.02361967805024,1
72.24,75.5,44.0,98.5,73.99,20.3,56.78,18.6,10,6.6,0,59.75,-31.5,2.776119402985075,1,61.51166666666668,27.375053181074676,85.14904023624956,2
94.46,66.02,84.84,62.97,58.73,42.2,62.9,6.9,4,4.9,0,75.43,18.820000000000007,1.38,0,62.94333333333333,13.689196713710658,66.63490719175665,2
66.35,64.2,75.25,96.53,90.01,45.0,90.7,11.0,10,6.8,0,69.725,11.049999999999995,1.5942028985507248,0,76.94833333333334,19.643103030495634,115.97337352424016,0
62.56,66.2,64.28,52.45,71.96,17.0,60.88,27.1,4,4.5,1,65.24000000000001,-1.9200000000000017,5.891304347826088,0,55.461666666666666,19.914808978914827,88.65355924978687,2
90.99,91.7,65.44,60.9,95.95,71.5,69.93,21.5,5,5.3,0,78.57,-26.260000000000005,3.981481481481482,0,75.90333333333334,14.429517894464343,83.4194233798586,1
93.37,60.52,43.25,68.72,58.34,16.299999999999997,67.29,6.5,3,8.7,0,51.885000000000005,-17.270000000000003,0.7386363636363638,1,52.403333333333336,19.88066866749373,56.12437970797187,2
81.97,71.37,75.12,93.89,83.24,2.4,71.77,25.1,5,6.6,1,73.245,3.75,3.7462686567164183,0,66.29833333333333,32.44934478023657,80.88121670529868,1
69.21,84.56,50.57,78.47,91.18,32.5,68.47,20.7,5,4.5,0,67.565,-33.99,4.5,0,67.625,22.29169778190975,97.7098685161104,2
69.22,71.23,74.78,83.75,85.13,77.4,65.97,22.7,10,8.0,1,73.005,3.549999999999997,2.802469135802469,0,76.37666666666667,7.33989554875726,110.33901569873832,1
87.56,48.71,42.57,63.05,54.41,2.9,68.07,23.1,4,8.7,1,45.64,-6.140000000000001,2.6250000000000004,2,46.61833333333333,23.33641139221424,53.241586721486215,2
60.5,82.1,86.42,81.85,65.27,26.5,53.07,19.0,6,7.4,0,84.25999999999999,4.320000000000007,2.533333333333333,0,65.86833333333333,23.04462055809699,108.8732782369146,2
93.11,60.45,50.51,67.2,76.21,57.2,56.21,10.8,3,5.5,0,55.48,-9.940000000000005,1.9285714285714288,0,61.29666666666666,9.132170972264298,65.83252783446102,2
94.74,73.82,51.64,97.85,74.61,18.4,90.22,19.3,5,6.3,1,62.73,-22.179999999999996,3.0156250000000004,0,67.75666666666666,28.947434198330367,71.51854197452677,1
63.5,94.31,68.71,61.21,63.61,43.2,96.22,21.9,5,6.7,0,81.50999999999999,-25.60000000000001,3.2205882352941173,0,71.21,20.53134286889194,112.14173228346456,1
98.77,75.07,66.83,97.51,97.73,5.4,96.93,20.0,5,8.4,0,70.94999999999999,-8.239999999999995,2.3529411764705883,0,73.24499999999999,35.767894961822954,74.15713273261112,0
90.38,81.21,78.18,55.53,64.06,63.3,61.32,18.9,4,8.8,1,79.695,-3.029999999999987,2.123595505617977,0,67.26666666666667,10.125677590495693,74.42649553736078,2
69.59,93.3,88.68,97.56,67.79,12.8,69.24,24.9,6,9.0,1,90.99,-4.61999999999999,2.7362637362637363,0,71.56166666666668,31.349816214240665,102.83326148392968,1
66.61,56.39,55.56,92.57,87.32,33.5,65.98,7.8,10,4.1,0,55.975,-0.8299999999999983,1.8571428571428572,0,65.22,21.974771898702382,97.91322624230595,2
68.55,61.57,54.75,50.07,86.78,78.3,98.87,16.3,6,5.5,0,58.16,-6.82,2.910714285714286,0,71.72333333333333,19.323293370092657,104.62922441040602,1
78.29,81.18,53.2,74.12,71.16,43.2,93.4,29.4,3,8.2,1,67.19,-27.980000000000004,3.5421686746987957,0,69.37666666666667,18.37945120689589,88.61497849874398,1
65.22,86.06,51.4,89.39,58.66,7.3,74.11,9.7,9,5.9,0,68.73,-34.660000000000004,1.6166666666666665,0,61.153333333333336,30.28878450295863,93.7646938566902,2
54.95,93.65,81.73,59.02,84.78,41.2,60.44,23.8,2,4.8,0,87.69,-11.920000000000002,4.857142857142858,0,70.13666666666667,19.78204101367366,127.63724598119504,1
68.62,74.58,78.0,92.69,77.59,35.8,89.8,12.9,9,6.5,0,76.28999999999999,3.4200000000000017,1.9545454545454548,0,74.74333333333334,20.416196185055306,108.92354027008648,0
